Time,Zeroed,Temp1,Temp2
339.2,-0.4,6,15
339.4,-0.35,9,15
339.6,-0.45,7,14
339.8,-0.35,6,7
340,-0.4,8,13
340.2,-0.3,10,5
340.4,-0.05,2,13
340.6,-0.3,6,10
340.8,-0.3,10,10
341,-0.3,3,13
341.2,-0.25,3,4
341.4,0,0,8
341.6,-0.25,7,6
341.8,-0.5,9,10
342,-0.3,5,7
342.2,-0.25,6,3
342.4,-0.1,7,4
342.6,-0.3,3,12
342.8,-0.05,10,9
343,-0.25,9,6
343.2,-0.4,10,9
343.4,-0.1,4,10
343.6,-0.25,0,5
343.8,-0.15,8,4
344,-0.25,1,3
344.2,-0.25,7,12
344.4,-0.35,7,6
344.6,-0.2,4,14
344.8,-0.4,0,14
345,-0.1,0,15
345.2,-0.45,9,13
345.4,-0.2,0,10
345.6,-0.2,9,5
345.8,-0.2,0,6
346,-0.15,8,14
346.2,-0.25,1,12
346.4,-0.2,0,13
346.6,-0.25,8,10
346.8,-0.2,8,4
347,-0.25,6,4
347.2,-0.3,1,5
347.4,-0.15,10,7
347.6,-0.35,4,7
347.8,-0.3,10,11
348,-0.25,10,12
348.2,-0.15,5,11
348.4,-0.2,10,15
348.6,-0.25,3,5
348.8,-0.25,4,3
349,-0.45,1,10
349.2,-0.2,6,3
349.4,-0.3,1,7
349.6,-0.3,0,8
349.8,-0.4,2,11
350,-0.35,8,8
350.2,-0.35,3,7
350.4,-0.35,5,10
350.6,-0.05,7,15
350.8,-0.2,10,8
351,-0.2,10,9
351.2,-0.3,10,11
351.4,-0.2,4,10
351.6,-0.35,6,5
351.8,-0.3,4,15
352,-0.2,9,13
352.2,-0.2,1,4
352.4,-0.25,4,10
352.6,-0.35,6,13
352.8,-0.15,10,8
353,-0.4,1,10
353.2,-0.3,3,8
353.4,-0.35,3,9
353.6,-0.25,8,6
353.8,-0.5,10,7
354,-0.25,9,12
354.2,-0.35,0,14
354.4,-0.4,7,11
354.6,-0.3,4,5
354.8,-0.35,6,13
355,-0.25,8,15
355.2,-0.35,1,7
355.4,-0.35,2,12
355.6,-0.35,10,13
355.8,-0.45,1,3
356,-0.3,1,7
356.2,-0.35,7,5
356.4,-0.35,1,15
356.6,-0.25,7,4
356.8,-0.4,3,7
357,-0.55,5,14
357.2,-0.2,7,9
357.4,-0.5,3,8
357.6,-0.35,7,5
357.8,-0.45,0,10
358,-0.4,9,7
358.2,-0.2,0,6
358.4,-0.45,0,13
358.6,-0.15,5,10
358.8,-0.2,1,14
359,-0.4,6,8
359.2,-0.2,1,4
359.4,-0.25,2,15
359.6,-0.3,7,7
359.8,-0.35,4,8
360,-0.1,6,15
360.2,-0.15,10,11
360.4,-0.25,8,5
360.6,-0.35,6,12
360.8,-0.25,9,13
361,-0.15,2,4
361.2,-0.1,2,5
361.4,-0.15,5,10
361.6,-0.2,10,12
361.8,-0.35,4,6
362,-0.2,9,5
362.2,-0.45,7,12
362.4,-0.15,10,9
362.6,0,5,4
362.8,-0.25,2,4
363,-0.3,6,5
363.2,-0.35,1,14
363.4,-0.3,3,14
363.6,-0.55,5,12
363.8,-0.3,2,13
364,-0.35,5,12
364.2,-0.25,6,7
364.4,-0.35,6,15
364.6,-0.25,2,13
364.8,-0.55,8,12
365,-0.3,1,9
365.2,-0.6,7,4
365.4,-0.25,9,12
365.6,-0.1,5,6
365.8,-0.3,6,6
366,-0.4,1,11
366.2,-0.45,0,10
366.4,-0.25,0,5
366.6,-0.4,1,11
366.8,-0.3,0,15
367,-0.35,3,14
367.2,-0.15,4,8
367.4,-0.35,6,12
367.6,-0.05,3,11
367.8,-0.35,1,7
368,-0.35,9,7
368.2,-0.25,4,11
368.4,-0.25,2,14
368.6,-0.1,9,7
368.8,-0.45,7,13
369,-0.25,8,11
369.2,-0.4,10,4
369.4,-0.4,6,15
369.6,-0.1,3,14
369.8,-0.35,4,15
370,-0.2,6,11
370.2,-0.05,1,13
370.4,-0.35,10,7
370.6,-0.4,2,11
370.8,-0.6,5,7
371,-0.25,3,14
371.2,-0.2,10,10
371.4,-0.45,1,15
371.6,-0.25,2,4
371.8,-0.35,0,4
372,-0.4,5,4
372.2,-0.4,7,4
372.4,-0.2,6,3
372.6,-0.25,1,7
372.8,-0.3,5,15
373,-0.35,8,5
373.2,-0.15,7,10
373.4,-0.1,8,6
373.6,-0.25,9,9
373.8,-0.2,4,8
374,-0.4,8,5
374.2,-0.2,4,14
374.4,-0.3,5,4
374.6,-0.3,9,8
374.8,-0.35,2,10
375,-0.05,9,5
375.2,-0.3,6,8
375.4,-0.15,5,4
375.6,-0.25,1,10
375.8,-0.2,5,4
376,-0.35,7,12
376.2,-0.25,1,11
376.4,-0.55,2,5
376.6,-0.4,6,12
376.8,-0.4,8,3
377,-0.15,2,3
377.2,-0.1,3,9
377.4,-0.3,10,10
377.6,-0.15,6,12
377.8,-0.45,5,8
378,-0.4,2,14
378.2,-0.45,0,4
378.4,-0.3,6,12
378.6,-0.3,6,4
378.8,-0.4,6,6
379,-0.2,6,12
379.2,-0.2,1,15
379.4,-0.15,5,12
379.6,-0.35,3,7
379.8,-0.4,9,13
380,-0.35,6,13
380.2,-0.35,6,9
380.4,-0.25,10,4
380.6,-0.35,1,11
380.8,-0.45,1,11
381,-0.1,3,15
381.2,-0.2,5,13
381.4,-0.35,1,3
381.6,-0.2,10,10
381.8,-0.25,3,10
382,-0.45,9,5
382.2,-0.2,0,8
382.4,-0.15,8,4
382.6,-0.35,6,11
382.8,-0.25,10,15
383,-0.05,2,3
383.2,-0.3,1,13
383.4,-0.3,4,3
383.6,-0.3,9,14
383.8,-0.2,1,10
384,-0.35,10,5
384.2,-0.4,7,7
384.4,-0.25,3,10
384.6,-0.1,5,6
384.8,-0.5,10,5
385,-0.35,8,9
385.2,-0.35,9,4
385.4,0,8,5
385.6,-0.4,6,15
385.8,-0.35,0,10
386,-0.4,4,7
386.2,-0.45,9,4
386.4,-0.4,7,15
386.6,-0.25,4,12
386.8,-0.05,10,15
387,-0.3,3,15
387.2,-0.1,5,8
387.4,-0.25,2,8
387.6,-0.25,0,10
387.8,-0.2,7,14
388,-0.2,4,6
388.2,-0.25,6,3
388.4,-0.3,1,7
388.6,-0.35,6,8
388.8,-0.35,3,14
389,-0.15,2,13
389.2,-0.3,7,14
389.4,-0.35,3,15
389.6,-0.25,6,11
389.8,-0.2,3,4
390,-0.1,7,6
390.2,-0.15,1,3
390.4,-0.2,5,10
390.6,-0.3,4,14
390.8,-0.35,8,11
391,-0.35,0,10
391.2,-0.35,8,9
391.4,-0.5,3,10
391.6,-0.15,4,15
391.8,-0.2,0,14
392,-0.15,4,8
392.2,-0.25,5,8
392.4,-0.25,8,10
392.6,-0.35,6,7
392.8,-0.4,10,13
393,-0.1,9,14
393.2,-0.3,5,15
393.4,-0.35,7,4
393.6,-0.1,10,13
393.8,-0.3,7,13
394,-0.05,10,12
394.2,-0.3,2,9
394.4,-0.35,10,9
394.6,-0.1,1,12
394.8,-0.3,7,15
395,-0.25,8,5
395.2,-0.15,9,14
395.4,-0.45,10,11
395.6,-0.35,10,14
395.8,-0.1,10,13
396,-0.4,1,6
396.2,-0.15,2,11
396.4,-0.1,8,3
396.6,-0.25,8,4
396.8,-0.25,10,12
397,-0.2,6,7
397.2,-0.4,6,10
397.4,-0.25,10,13
397.6,-0.55,5,14
397.8,-0.15,6,13
398,-0.15,1,11
398.2,-0.3,7,14
398.4,-0.3,4,13
398.6,-0.3,5,9
398.8,-0.2,3,5
399,-0.3,3,3
399.2,-0.45,5,6
399.4,-0.25,10,4
399.6,-0.2,9,6
399.8,-0.3,3,11
400,-0.65,6,11
400.2,-0.35,9,7
400.4,-0.25,6,8
400.6,-0.15,8,3
400.8,-0.35,2,7
401,-0.3,1,10
401.2,-0.4,5,5
401.4,-0.3,4,6
401.6,-0.15,0,13
401.8,-0.3,7,12
402,-0.4,0,15
402.2,-0.3,7,7
402.4,-0.3,7,9
402.6,-0.3,8,8
402.8,-0.15,8,4
403,-0.35,4,5
403.2,-0.3,5,3
403.4,-0.3,4,7
403.6,-0.4,6,6
403.8,-0.15,4,14
404,-0.35,3,5
404.2,-0.25,6,14
404.4,-0.15,8,3
404.6,-0.3,6,3
404.8,-0.25,2,9
405,-0.25,1,12
405.2,-0.35,2,5
405.4,-0.4,10,15
405.6,-0.1,0,5
405.8,-0.1,5,5
406,-0.45,10,7
406.2,-0.35,8,12
406.4,-0.05,10,4
406.6,-0.35,2,8
406.8,-0.25,4,12
407,-0.25,7,6
407.2,-0.2,1,9
407.4,-0.3,5,9
407.6,-0.4,4,9
407.8,-0.15,0,7
408,-0.25,1,10
408.2,-0.1,5,10
408.4,-0.1,5,9
408.6,-0.2,5,5
408.8,-0.15,7,3
409,-0.2,10,11
409.2,-0.2,2,13
409.4,-0.45,2,4
409.6,-0.1,10,8
409.8,-0.2,0,10
410,-0.35,0,6
410.2,-0.15,0,6
410.4,-0.4,0,12
410.6,-0.5,0,15
410.8,-0.1,10,10
411,-0.1,0,5
411.2,-0.15,8,3
411.4,-0.25,10,3
411.6,-0.25,2,7
411.8,-0.4,1,13
412,-0.35,3,14
412.2,-0.15,10,12
412.4,-0.5,4,13
412.6,-0.15,8,9
412.8,-0.3,5,7
413,-0.35,10,7
413.2,-0.3,5,10
413.4,-0.3,4,5
413.6,-0.2,3,11
413.8,-0.1,5,6
414,-0.25,0,6
414.2,-0.35,1,9
414.4,-0.25,4,4
414.6,-0.6,10,12
414.8,-0.25,0,5
415,-0.45,7,8
415.2,-0.35,4,15
415.4,-0.2,2,7
415.6,-0.2,4,13
415.8,-0.25,9,4
416,-0.15,5,5
416.2,-0.35,4,9
416.4,-0.4,4,7
416.6,-0.35,6,6
416.8,-0.25,4,6
417,-0.1,6,13
417.2,-0.3,4,8
417.4,-0.2,1,6
417.6,-0.6,8,3
417.8,-0.25,1,15
418,-0.15,9,11
418.2,-0.2,9,12
418.4,-0.1,3,11
418.6,-0.45,8,7
418.8,-0.2,2,7
419,-0.25,10,14
419.2,-0.15,4,7
419.4,-0.3,1,11
419.6,-0.2,5,9
419.8,-0.35,2,15
420,-0.2,6,13
420.2,-0.35,5,11
420.4,-0.3,6,3
420.6,-0.3,1,12
420.8,-0.2,9,6
421,-0.15,5,10
421.2,-0.25,6,15
421.4,-0.3,2,8
421.6,-0.15,2,14
421.8,-0.35,10,15
422,-0.15,6,5
422.2,-0.1,0,3
422.4,-0.2,6,10
422.6,-0.55,2,10
422.8,-0.35,8,5
423,-0.1,0,3
423.2,-0.25,8,15
423.4,-0.15,8,14
423.6,-0.2,4,3
423.8,-0.4,0,10
424,-0.25,7,5
424.2,-0.3,9,3
424.4,-0.25,1,6
424.6,-0.25,2,5
424.8,-0.25,8,15
425,-0.25,10,5
425.2,-0.05,9,14
425.4,-0.4,4,8
425.6,-0.1,6,12
425.8,-0.2,7,14
426,-0.35,1,9
426.2,-0.2,8,10
426.4,-0.4,6,6
426.6,-0.35,6,4
426.8,-0.3,0,4
427,-0.35,9,10
427.2,-0.4,1,14
427.4,0,10,12
427.6,-0.15,10,7
427.8,-0.3,0,11
428,-0.35,8,14
428.2,-0.4,9,12
428.4,-0.2,4,8
428.6,-0.15,1,12
428.8,-0.2,3,4
429,-0.35,9,8
429.2,-0.3,8,12
429.4,-0.2,1,9
429.6,-0.25,7,8
429.8,-0.25,9,14
430,-0.3,6,9
430.2,-0.05,2,12
430.4,-0.15,10,4
430.6,-0.05,10,9
430.8,-0.35,3,4
431,-0.4,8,3
431.2,-0.2,6,4
431.4,-0.35,0,4
431.6,-0.35,10,3
431.8,-0.2,6,6
432,-0.25,5,5
432.2,-0.2,8,13
432.4,-0.2,2,11
432.6,-0.25,9,5
432.8,-0.2,0,8
433,-0.35,4,4
433.2,-0.25,3,6
433.4,0.05,8,9
433.6,-0.35,3,11
433.8,-0.15,3,5
434,-0.3,0,15
434.2,-0.3,1,8
434.4,-0.25,0,3
434.6,-0.3,10,6
434.8,-0.35,4,4
435,-0.15,0,10
435.2,-0.05,5,3
435.4,-0.25,4,14
435.6,0,9,5
435.8,-0.35,0,15
436,-0.15,3,10
436.2,-0.25,1,11
436.4,-0.4,6,3
436.6,-0.2,4,11
436.8,-0.3,6,8
437,-0.05,9,14
437.2,-0.35,8,8
437.4,-0.3,1,5
437.6,-0.2,9,13
437.8,-0.35,1,5
438,-0.15,6,4
438.2,-0.15,2,10
438.4,-0.4,1,10
438.6,-0.3,1,7
438.8,-0.45,6,8
439,-0.25,6,7
439.2,-0.2,7,11
439.4,-0.35,0,12
439.6,-0.45,1,13
439.8,-0.3,5,10
440,-0.1,3,15
440.2,-0.2,10,5
440.4,-0.4,6,8
440.6,-0.25,9,3
440.8,-0.3,3,5
441,-0.25,0,10
441.2,-0.35,10,9
441.4,-0.3,2,13
441.6,-0.2,2,3
441.8,-0.35,6,12
442,-0.35,3,6
442.2,-0.25,10,14
442.4,-0.1,2,7
442.6,-0.2,6,5
442.8,-0.3,0,15
443,-0.3,6,11
443.2,-0.2,10,9
443.4,-0.2,9,5
443.6,-0.5,10,4
443.8,-0.35,8,5
444,-0.25,10,3
444.2,-0.2,4,15
444.4,-0.35,10,3
444.6,-0.3,10,7
444.8,-0.2,7,12
445,-0.35,7,7
445.2,-0.35,9,8
445.4,-0.3,7,15
445.6,-0.3,8,15
445.8,-0.25,8,13
446,-0.35,0,11
446.2,-0.25,7,12
446.4,-0.35,8,9
446.6,-0.4,10,15
446.8,-0.25,10,8
447,-0.3,5,13
447.2,-0.35,6,5
447.4,-0.35,7,14
447.6,-0.2,7,11
447.8,-0.05,1,10
448,-0.1,1,13
448.2,-0.2,7,4
448.4,-0.4,9,7
448.6,-0.3,2,11
448.8,-0.2,7,10
449,-0.5,2,3
449.2,-0.25,2,11
449.4,-0.2,3,13
449.6,-0.45,8,4
449.8,-0.45,10,10
450,-0.1,8,6
450.2,-0.35,3,13
450.4,-0.5,10,3
450.6,-0.05,2,7
450.8,-0.35,0,4
451,-0.2,0,10
451.2,-0.35,8,11
451.4,-0.35,3,13
451.6,-0.2,2,9
451.8,-0.25,7,11
452,-0.35,10,9
452.2,-0.15,10,5
452.4,-0.2,5,9
452.6,-0.25,8,8
452.8,-0.25,6,8
453,-0.25,6,4
453.2,-0.05,5,13
453.4,-0.55,3,14
453.6,-0.3,10,12
453.8,-0.25,4,9
454,-0.3,7,13
454.2,-0.15,7,15
454.4,-0.15,3,5
454.6,-0.5,9,14
454.8,-0.4,2,14
455,-0.1,0,15
455.2,-0.2,9,6
455.4,-0.45,6,14
455.6,-0.05,9,8
455.8,-0.35,9,13
456,-0.25,10,4
456.2,-0.2,7,4
456.4,-0.2,0,7
456.6,-0.1,9,5
456.8,-0.15,6,10
457,-0.3,8,8
457.2,-0.3,8,14
457.4,-0.25,3,14
457.6,-0.1,1,9
457.8,-0.3,1,8
458,0,4,3
458.2,-0.4,5,4
458.4,-0.3,5,7
458.6,-0.35,5,7
458.8,-0.05,1,11
459,-0.15,3,10
459.2,-0.5,5,7
459.4,-0.1,0,10
459.6,-0.4,6,8
459.8,-0.5,7,13
460,-0.3,4,6
460.2,-0.25,3,12
460.4,-0.25,1,3
460.6,-0.3,10,10
460.8,-0.1,6,12
461,-0.15,8,7
461.2,-0.35,8,14
461.4,-0.25,5,7
461.6,-0.1,7,14
461.8,-0.35,5,8
462,-0.2,3,4
462.2,-0.3,7,15
462.4,-0.1,5,9
462.6,-0.35,8,10
462.8,-0.4,7,7
463,-0.3,0,5
463.2,-0.2,9,9
463.4,-0.25,8,10
463.6,-0.2,4,15
463.8,-0.3,6,6
464,-0.3,6,3
464.2,-0.3,10,4
464.4,-0.4,4,9
464.6,-0.4,0,4
464.8,-0.15,7,13
465,-0.4,3,13
465.2,-0.35,2,12
465.4,-0.6,3,7
465.6,-0.2,9,14
465.8,-0.3,2,10
466,-0.1,7,9
466.2,-0.2,0,12
466.4,-0.3,8,12
466.6,-0.25,8,15
466.8,-0.05,10,15
467,-0.15,9,7
467.2,-0.3,4,3
467.4,-0.4,2,3
467.6,-0.25,8,7
467.8,-0.3,2,13
468,-0.35,6,4
468.2,-0.25,0,6
468.4,-0.25,7,14
468.6,-0.3,9,10
468.8,-0.1,5,6
469,-0.2,4,14
469.2,0,6,9
469.4,-0.3,10,10
469.6,-0.2,3,5
469.8,-0.05,3,13
470,-0.3,7,6
470.2,-0.15,4,7
470.4,0,6,4
470.6,-0.3,10,14
470.8,-0.4,2,14
471,-0.25,8,8
471.2,-0.3,2,9
471.4,-0.05,4,15
471.6,-0.35,3,10
471.8,-0.55,10,9
472,-0.45,2,10
472.2,-0.3,8,15
472.4,-0.35,9,13
472.6,-0.3,4,3
472.8,-0.5,1,7
473,-0.25,1,13
473.2,0.05,3,9
473.4,-0.2,2,3
473.6,-0.1,0,7
473.8,-0.2,9,6
474,-0.15,4,8
474.2,-0.25,0,13
474.4,-0.25,7,12
474.6,-0.45,7,15
474.8,-0.2,9,14
475,-0.3,1,7
475.2,-0.25,9,12
475.4,-0.4,8,6
475.6,-0.4,1,7
475.8,-0.15,3,3
476,-0.3,10,9
476.2,-0.25,3,13
476.4,-0.35,0,8
476.6,-0.15,8,10
476.8,-0.35,4,4
477,-0.25,10,14
477.2,-0.25,3,6
477.4,-0.25,2,10
477.6,-0.1,1,10
477.8,-0.2,9,12
478,-0.35,0,15
478.2,-0.1,4,3
478.4,-0.35,0,11
478.6,-0.2,6,5
478.8,-0.3,6,11
479,-0.25,3,5
479.2,-0.05,5,11
479.4,-0.15,5,5
479.6,-0.45,5,14
479.8,-0.45,9,15
480,-0.25,8,12
480.2,-0.2,2,10
480.4,-0.35,4,10
480.6,-0.45,6,8
480.8,-0.2,9,3
481,-0.4,5,5
481.2,-0.35,4,11
481.4,-0.25,5,11
481.6,-0.2,5,6
481.8,-0.15,9,3
482,-0.2,0,7
482.2,-0.1,9,8
482.4,-0.2,6,8
482.6,-0.45,8,9
482.8,-0.2,4,14
483,-0.25,6,3
483.2,-0.25,1,3
483.4,-0.1,1,9
483.6,-0.4,1,7
483.8,-0.25,10,5
484,-0.45,2,3
484.2,-0.3,10,6
484.4,-0.25,5,8
484.6,-0.35,10,12
484.8,-0.3,8,13
485,-0.4,10,11
485.2,-0.2,1,11
485.4,-0.25,7,7
485.6,-0.15,8,11
485.8,-0.4,3,4
486,-0.25,1,13
486.2,-0.35,1,5
486.4,-0.45,1,10
486.6,-0.6,2,14
486.8,-0.1,10,15
487,0,5,5
487.2,-0.45,8,6
487.4,-0.05,10,9
487.6,-0.15,10,3
487.8,-0.3,0,13
488,-0.3,1,14
488.2,-0.25,9,7
488.4,-0.25,0,8
488.6,-0.35,6,14
488.8,-0.2,1,9
489,-0.3,9,14
489.2,-0.25,2,4
489.4,-0.25,3,7
489.6,-0.25,9,11
489.8,-0.4,8,13
490,-0.2,1,5
490.2,-0.1,6,7
490.4,-0.35,1,7
490.6,-0.25,6,8
490.8,-0.15,3,4
491,-0.4,9,7
491.2,-0.25,5,15
491.4,-0.15,4,8
491.6,-0.2,2,7
491.8,-0.25,5,4
492,-0.15,3,11
492.2,-0.25,10,10
492.4,-0.25,5,8
492.6,-0.35,8,15
492.8,-0.15,4,5
493,-0.4,7,5
493.2,-0.2,3,10
493.4,-0.2,2,6
493.6,-0.1,6,15
493.8,-0.1,0,5
494,-0.25,1,13
494.2,-0.3,1,12
494.4,-0.2,4,7
494.6,-0.4,1,4
494.8,-0.25,0,3
495,-0.25,8,9
495.2,-0.25,7,10
495.4,-0.3,9,3
495.6,-0.5,7,13
495.8,-0.15,5,6
496,-0.35,8,5
496.2,-0.3,7,8
496.4,-0.05,6,5
496.6,-0.05,10,11
496.8,-0.25,9,12
497,-0.2,4,12
497.2,-0.25,8,12
497.4,-0.5,7,12
497.6,-0.45,6,7
497.8,-0.2,3,11
498,-0.35,0,5
498.2,-0.15,5,10
498.4,-0.2,0,9
498.6,-0.25,9,15
498.8,-0.3,9,10
499,-0.3,10,5
499.2,-0.05,4,4
499.4,-0.15,0,5
499.6,-0.5,7,11
499.8,-0.25,7,6
500,-0.1,9,8
500.2,-0.25,1,5
500.4,-0.2,2,9
500.6,-0.4,7,8
500.8,-0.25,4,3
501,0,7,15
501.2,-0.25,7,7
501.4,-0.2,3,8
501.6,0,6,12
501.8,-0.25,8,11
502,-0.15,2,3
502.2,-0.1,9,9
502.4,-0.25,6,12
502.6,-0.25,0,4
502.8,-0.15,4,9
503,-0.15,1,14
503.2,-0.5,9,8
503.4,-0.15,5,7
503.6,-0.45,4,10
503.8,-0.35,3,8
504,-0.1,7,3
504.2,-0.35,10,3
504.4,-0.25,10,6
504.6,-0.55,1,8
504.8,-0.3,8,7
505,-0.4,8,15
505.2,-0.15,1,12
505.4,-0.05,1,15
505.6,-0.4,1,8
505.8,-0.05,0,5
506,-0.2,3,3
506.2,-0.2,3,12
506.4,-0.3,8,12
506.6,-0.3,9,6
506.8,-0.25,0,15
507,-0.3,9,15
507.2,0,7,13
507.4,-0.2,0,9
507.6,-0.2,7,10
507.8,-0.45,0,9
508,-0.35,4,4
508.2,-0.35,6,10
508.4,-0.1,9,14
508.6,-0.5,8,5
508.8,-0.35,9,5
509,-0.3,4,12
509.2,-0.3,5,6
509.4,-0.45,1,8
509.6,-0.2,2,3
509.8,-0.4,2,4
510,-0.1,5,3
510.2,-0.15,5,3
510.4,-0.3,5,3
510.6,-0.25,4,15
510.8,-0.2,7,3
511,-0.35,9,8
511.2,-0.1,4,7
511.4,-0.4,5,12
511.6,-0.35,10,8
511.8,-0.4,8,12
512,-0.25,2,12
512.2,-0.25,2,14
512.4,-0.15,2,10
512.6,-0.15,10,12
512.8,-0.45,1,11
513,-0.2,0,13
513.2,-0.25,7,4
513.4,-0.2,10,7
513.6,-0.4,9,15
513.8,-0.45,3,11
514,-0.45,10,15
514.2,-0.35,1,8
514.4,-0.15,7,9
514.6,-0.1,3,15
514.8,-0.4,9,5
515,-0.2,8,15
515.2,-0.35,4,13
515.4,-0.2,10,9
515.6,-0.25,1,7
515.8,-0.4,5,3
516,-0.35,8,12
516.2,-0.2,2,9
516.4,-0.1,3,9
516.6,-0.25,9,4
516.8,-0.35,4,4
517,-0.35,9,13
517.2,-0.4,6,11
517.4,-0.5,6,10
517.6,-0.55,3,13
517.8,-0.15,1,7
518,-0.25,7,5
518.2,-0.4,2,14
518.4,-0.4,3,9
518.6,-0.3,10,13
518.8,-0.45,1,3
519,-0.1,9,6
519.2,-0.45,7,15
519.4,-0.3,8,5
519.6,-0.25,0,14
519.8,-0.35,9,8
520,-0.3,7,11
520.2,-0.15,0,12
520.4,-0.25,5,4
520.6,-0.1,10,10
520.8,-0.3,7,3
521,-0.2,6,4
521.2,-0.3,10,12
521.4,-0.2,1,4
521.6,-0.15,5,3
521.8,-0.4,10,12
522,-0.15,4,3
522.2,-0.35,3,11
522.4,-0.35,3,7
522.6,-0.15,5,13
522.8,-0.3,3,4
523,-0.2,9,10
523.2,-0.2,5,7
523.4,0,1,7
523.6,-0.4,7,3
523.8,-0.35,6,10
524,-0.25,8,10
524.2,-0.4,10,7
524.4,-0.05,5,8
524.6,-0.25,2,10
524.8,-0.25,1,12
525,-0.45,7,10
525.2,-0.25,8,15
525.4,-0.35,9,6
525.6,-0.5,2,15
525.8,-0.3,2,11
526,-0.15,7,13
526.2,-0.25,9,10
526.4,-0.25,4,3
526.6,-0.3,6,14
526.8,-0.1,8,6
527,-0.3,9,12
527.2,-0.25,9,12
527.4,-0.25,3,14
527.6,-0.25,1,3
527.8,-0.15,1,3
528,-0.05,5,10
528.2,-0.45,0,10
528.4,-0.25,0,7
528.6,-0.35,7,6
528.8,-0.3,7,14
529,-0.2,7,9
529.2,-0.2,7,7
529.4,-0.3,3,14
529.6,-0.15,4,10
529.8,-0.25,0,7
530,-0.3,1,3
530.2,-0.15,9,10
530.4,-0.05,9,6
530.6,-0.25,5,14
530.8,-0.15,9,12
531,-0.25,9,6
531.2,-0.35,5,8
531.4,-0.05,3,9
531.6,-0.3,7,13
531.8,-0.3,0,9
532,-0.4,5,9
532.2,-0.1,7,10
532.4,-0.35,1,11
532.6,-0.4,9,11
532.8,-0.25,4,13
533,-0.35,6,12
533.2,-0.3,5,13
533.4,-0.35,6,9
533.6,0,3,15
533.8,-0.3,1,4
534,0.1,4,12
534.2,-0.45,0,7
534.4,-0.4,10,8
534.6,-0.25,3,7
534.8,-0.35,10,11
535,-0.35,6,4
535.2,-0.45,7,9
535.4,-0.35,8,8
535.6,-0.1,2,8
535.8,-0.25,1,3
536,-0.25,3,4
536.2,-0.4,3,5
536.4,-0.35,6,15
536.6,-0.3,0,4
536.8,-0.25,0,6
537,-0.2,9,10
537.2,-0.05,4,3
537.4,-0.25,10,3
537.6,-0.25,9,9
537.8,-0.05,7,3
538,-0.1,2,12
538.2,-0.35,7,9
538.4,-0.25,5,6
538.6,-0.25,9,9
538.8,-0.25,1,6
539,-0.1,5,11
539.2,-0.45,5,4
539.4,-0.35,5,9
539.6,-0.2,0,12
539.8,-0.45,4,3
540,-0.15,3,4
540.2,-0.3,4,14
540.4,0.05,3,12
540.6,-0.2,2,5
540.8,-0.3,7,15
541,-0.3,4,10
541.2,-0.25,4,14
541.4,-0.25,5,13
541.6,-0.35,7,8
541.8,-0.15,6,5
542,-0.2,9,9
542.2,-0.35,3,10
542.4,-0.5,10,15
542.6,-0.3,9,5
542.8,-0.05,0,12
543,-0.25,2,11
543.2,-0.35,5,7
543.4,-0.45,4,7
543.6,-0.3,10,11
543.8,-0.3,3,13
544,-0.3,4,7
544.2,-0.25,6,12
544.4,-0.3,2,6
544.6,-0.4,9,5
544.8,-0.35,0,10
545,-0.3,6,8
545.2,-0.25,5,7
545.4,-0.3,0,14
545.6,-0.15,9,9
545.8,-0.05,7,9
546,-0.1,7,4
546.2,-0.2,3,5
546.4,-0.45,6,15
546.6,-0.05,9,9
546.8,-0.4,0,4
547,-0.15,0,8
547.2,-0.25,0,13
547.4,0,10,10
547.6,-0.6,3,3
547.8,-0.15,8,14
548,-0.35,1,15
548.2,-0.35,1,5
548.4,-0.15,4,3
548.6,-0.4,9,8
548.8,-0.1,4,5
549,-0.25,10,6
549.2,-0.4,1,12
549.4,-0.25,3,13
549.6,-0.25,10,12
549.8,-0.3,2,10
550,-0.2,1,4
550.2,-0.35,6,4
550.4,-0.4,9,14
550.6,-0.3,10,12
550.8,-0.3,6,8
551,-0.45,2,14
551.2,-0.25,10,4
551.4,-0.4,8,7
551.6,-0.15,4,14
551.8,-0.3,4,6
552,-0.15,7,9
552.2,-0.4,4,6
552.4,-0.3,8,15
552.6,-0.2,4,10
552.8,-0.25,6,7
553,-0.1,9,12
553.2,-0.35,7,6
553.4,-0.25,2,14
553.6,-0.15,8,11
553.8,-0.25,7,10
554,-0.3,0,11
554.2,-0.35,8,10
554.4,-0.1,7,15
554.6,-0.2,1,11
554.8,-0.45,6,13
555,-0.2,2,8
555.2,-0.4,6,13
555.4,-0.3,2,13
555.6,-0.1,7,4
555.8,-0.35,2,13
556,-0.2,6,11
556.2,-0.25,2,4
556.4,0,5,5
556.6,-0.2,10,10
556.8,-0.4,10,12
557,-0.3,6,15
557.2,-0.2,4,11
557.4,-0.35,7,8
557.6,-0.2,9,8
557.8,-0.2,0,5
558,-0.4,4,12
558.2,-0.3,7,5
558.4,-0.35,3,15
558.6,-0.3,7,15
558.8,-0.2,2,4
559,-0.25,3,12
559.2,-0.4,8,10
559.4,-0.2,10,12
559.6,-0.35,5,15
559.8,-0.05,4,10
560,-0.1,7,10
560.2,-0.5,3,6
560.4,-0.2,7,15
560.6,-0.15,8,12
560.8,-0.1,4,15
561,-0.3,4,3
561.2,-0.15,5,4
561.4,-0.25,7,12
561.6,-0.3,9,5
